iata_code,id_0,id_1,id_2,id_3,id_4,id_5
BYI,usa_244_gadm2-8,usa_244_13_gadm2-8,usa_244_13_564_gadm2-8,,,
BYJ,prt_182_gadm2-8,prt_182_4_gadm2-8,prt_182_4_57_gadm2-8,prt_182_4_57_476_gadm2-8,,
BYK,civ_57_gadm2-8,civ_57_11_gadm2-8,civ_57_11_26_gadm2-8,civ_57_11_26_89_gadm2-8,civ_57_11_26_89_142_gadm2-8,
BYL,lbr_127_gadm2-8,lbr_127_3_gadm2-8,lbr_127_3_11_gadm2-8,lbr_127_3_11_54_gadm2-8,,
BYM,cub_59_gadm2-8,cub_59_5_gadm2-8,cub_59_5_48_gadm2-8,,,
BYN,mng_149_gadm2-8,mng_149_5_gadm2-8,mng_149_5_75_gadm2-8,,,
BYO,bra_33_gadm2-8,bra_33_11_gadm2-8,bra_33_11_1354_gadm2-8,bra_33_11_1354_2762_gadm2-8,,
BYP,aus_15_gadm2-8,aus_15_11_gadm2-8,aus_15_11_1300_gadm2-8,,,
BYQ,idn_106_gadm2-8,idn_106_17_gadm2-8,idn_106_17_233_gadm2-8,,,
BYR,dnk_64_gadm2-8,dnk_64_3_gadm2-8,dnk_64_3_55_gadm2-8,,,
BYS,usa_244_gadm2-8,usa_244_5_gadm2-8,usa_244_5_219_gadm2-8,,,
BYT,irl_109_gadm2-8,irl_109_4_gadm2-8,,,,
BYU,deu_86_gadm2-8,deu_86_2_gadm2-8,deu_86_2_60_gadm2-8,deu_86_2_60_707_gadm2-8,deu_86_2_60_707_1443_gadm2-8,
BYV,lka_217_gadm2-8,lka_217_5_gadm2-8,lka_217_5_69_gadm2-8,,,
BYW,usa_244_gadm2-8,usa_244_48_gadm2-8,usa_244_48_2985_gadm2-8,,,
BYX,aus_15_gadm2-8,aus_15_6_gadm2-8,aus_15_6_340_gadm2-8,,,
BZA,nic_161_gadm2-8,nic_161_1_gadm2-8,nic_161_1_1_gadm2-8,,,
BZB,moz_153_gadm2-8,moz_153_1_gadm2-8,moz_153_1_7_gadm2-8,moz_153_1_7_26_gadm2-8,,
BZC,bra_33_gadm2-8,bra_33_19_gadm2-8,bra_33_19_3568_gadm2-8,bra_33_19_3568_6695_gadm2-8,,
BZD,aus_15_gadm2-8,aus_15_5_gadm2-8,aus_15_5_119_gadm2-8,,,
BZE,blz_24_gadm2-8,blz_24_1_gadm2-8,,,,
BZF,usa_244_gadm2-8,usa_244_5_gadm2-8,usa_244_5_228_gadm2-8,,,
BZG,pol_181_gadm2-8,pol_181_4_gadm2-8,pol_181_4_78_gadm2-8,,,
BZH,zwe_256_gadm2-8,zwe_256_6_gadm2-8,zwe_256_6_29_gadm2-8,,,
BZI,tur_235_gadm2-8,tur_235_15_gadm2-8,tur_235_15_186_gadm2-8,,,
BZK,rus_188_gadm2-8,rus_188_8_gadm2-8,rus_188_8_242_gadm2-8,rus_188_8_242_242_gadm2-8,,
BZL,bgd_20_gadm2-8,bgd_20_1_gadm2-8,bgd_20_1_1_gadm2-8,bgd_20_1_1_5_gadm2-8,,
BZM,mdg_134_gadm2-8,mdg_134_4_gadm2-8,mdg_134_4_14_gadm2-8,mdg_134_4_14_65_gadm2-8,mdg_134_4_14_65_882_gadm2-8,
BZN,usa_244_gadm2-8,usa_244_27_gadm2-8,usa_244_27_1616_gadm2-8,,,
BZO,ita_112_gadm2-8,ita_112_17_gadm2-8,ita_112_17_99_gadm2-8,ita_112_17_99_7022_gadm2-8,,
BZP,aus_15_gadm2-8,aus_15_7_gadm2-8,aus_15_7_529_gadm2-8,,,
BZQ,ita_112_gadm2-8,ita_112_17_gadm2-8,ita_112_17_99_gadm2-8,ita_112_17_99_7022_gadm2-8,,
BZR,fra_79_gadm2-8,fra_79_13_gadm2-8,fra_79_13_51_gadm2-8,fra_79_13_51_193_gadm2-8,fra_79_13_51_193_1921_gadm2-8,fra_79_13_51_193_1921_19115_gadm2-8
BZS,usa_244_gadm2-8,usa_244_9_gadm2-8,usa_244_9_317_gadm2-8,,,
BZT,usa_244_gadm2-8,usa_244_44_gadm2-8,usa_244_44_2547_gadm2-8,,,
BZU,cod_63_gadm2-8,cod_63_9_gadm2-8,cod_63_9_34_gadm2-8,cod_63_9_34_130_gadm2-8,,
BZV,cog_185_gadm2-8,cog_185_2_gadm2-8,cog_185_2_7_gadm2-8,,,
BZY,mda_147_gadm2-8,mda_147_4_gadm2-8,,,,
BZZ,gbr_242_gadm2-8,gbr_242_1_gadm2-8,gbr_242_1_74_gadm2-8,,,
CAA,hnd_101_gadm2-8,hnd_101_15_gadm2-8,hnd_101_15_229_gadm2-8,,,
CAB,,,,,,
CAC,bra_33_gadm2-8,bra_33_16_gadm2-8,bra_33_16_2833_gadm2-8,bra_33_16_2833_5406_gadm2-8,,
CAD,usa_244_gadm2-8,usa_244_23_gadm2-8,usa_244_23_1316_gadm2-8,,,
CAE,usa_244_gadm2-8,usa_244_41_gadm2-8,usa_244_41_2360_gadm2-8,,,
CAF,bra_33_gadm2-8,bra_33_4_gadm2-8,bra_33_4_156_gadm2-8,bra_33_4_156_198_gadm2-8,,
CAG,ita_112_gadm2-8,ita_112_14_gadm2-8,ita_112_14_72_gadm2-8,ita_112_14_72_5963_gadm2-8,,
CAH,vnm_250_gadm2-8,vnm_250_18_gadm2-8,vnm_250_18_155_gadm2-8,vnm_250_18_155_2072_gadm2-8,,
CAI,egy_69_gadm2-8,egy_69_11_gadm2-8,egy_69_11_137_gadm2-8,,,
CAJ,ven_249_gadm2-8,ven_249_20_gadm2-8,ven_249_20_243_gadm2-8,,,
CAK,usa_244_gadm2-8,usa_244_36_gadm2-8,usa_244_36_2124_gadm2-8,,,
CAL,gbr_242_gadm2-8,gbr_242_3_gadm2-8,gbr_242_3_142_gadm2-8,,,
CAM,bol_28_gadm2-8,bol_28_8_gadm2-8,bol_28_8_81_gadm2-8,bol_28_8_81_279_gadm2-8,,
CAN,chn_49_gadm2-8,chn_49_6_gadm2-8,chn_49_6_46_gadm2-8,chn_49_6_46_279_gadm2-8,,
CAO,usa_244_gadm2-8,usa_244_32_gadm2-8,usa_244_32_1829_gadm2-8,,,
CAP,hti_99_gadm2-8,hti_99_7_gadm2-8,hti_99_7_25_gadm2-8,hti_99_7_25_79_gadm2-8,hti_99_7_25_79_294_gadm2-8,
CAQ,col_53_gadm2-8,col_53_2_gadm2-8,col_53_2_40_gadm2-8,,,
CAR,usa_244_gadm2-8,usa_244_20_gadm2-8,usa_244_20_1178_gadm2-8,,,
CAS,mar_152_gadm2-8,mar_152_5_gadm2-8,mar_152_5_12_gadm2-8,mar_152_5_12_116_gadm2-8,mar_152_5_12_116_373_gadm2-8,
CAT,bhs_18_gadm2-8,bhs_18_5_gadm2-8,,,,
CAU,bra_33_gadm2-8,bra_33_17_gadm2-8,bra_33_17_3206_gadm2-8,bra_33_17_3206_6170_gadm2-8,,
CAV,ago_8_gadm2-8,ago_8_15_gadm2-8,ago_8_15_128_gadm2-8,ago_8_15_128_415_gadm2-8,,
CAW,bra_33_gadm2-8,bra_33_19_gadm2-8,bra_33_19_3578_gadm2-8,bra_33_19_3578_6758_gadm2-8,,
CAX,gbr_242_gadm2-8,gbr_242_1_gadm2-8,gbr_242_1_18_gadm2-8,,,
CAY,guf_80_gadm2-8,guf_80_1_gadm2-8,guf_80_1_9_gadm2-8,,,
CAZ,aus_15_gadm2-8,aus_15_5_gadm2-8,aus_15_5_159_gadm2-8,,,
CBA,usa_244_gadm2-8,usa_244_2_gadm2-8,usa_244_2_87_gadm2-8,,,
CBB,bol_28_gadm2-8,bol_28_2_gadm2-8,bol_28_2_16_gadm2-8,bol_28_2_16_45_gadm2-8,,
CBC,aus_15_gadm2-8,aus_15_11_gadm2-8,aus_15_11_1294_gadm2-8,,,
CBD,ind_105_gadm2-8,ind_105_1_gadm2-8,ind_105_1_1_gadm2-8,ind_105_1_1_1_gadm2-8,,
CBE,usa_244_gadm2-8,usa_244_21_gadm2-8,usa_244_21_1193_gadm2-8,,,
CBF,usa_244_gadm2-8,usa_244_16_gadm2-8,usa_244_16_866_gadm2-8,,,
CBG,gbr_242_gadm2-8,gbr_242_1_gadm2-8,gbr_242_1_13_gadm2-8,,,
CBH,dza_5_gadm2-8,dza_5_6_gadm2-8,dza_5_6_132_gadm2-8,,,
CBI,aus_15_gadm2-8,aus_15_9_gadm2-8,aus_15_9_1021_gadm2-8,,,
CBJ,dom_66_gadm2-8,dom_66_19_gadm2-8,dom_66_19_89_gadm2-8,,,
CBK,usa_244_gadm2-8,usa_244_17_gadm2-8,usa_244_17_984_gadm2-8,,,
CBL,ven_249_gadm2-8,ven_249_2_gadm2-8,ven_249_2_19_gadm2-8,,,
CBM,usa_244_gadm2-8,usa_244_25_gadm2-8,usa_244_25_1448_gadm2-8,,,
CBN,idn_106_gadm2-8,idn_106_10_gadm2-8,idn_106_10_90_gadm2-8,,,
CBO,phl_179_gadm2-8,phl_179_44_gadm2-8,phl_179_44_904_gadm2-8,phl_179_44_904_23124_gadm2-8,,
CBP,prt_182_gadm2-8,prt_182_8_gadm2-8,prt_182_8_105_gadm2-8,prt_182_8_105_1580_gadm2-8,,
CBQ,nga_163_gadm2-8,nga_163_9_gadm2-8,nga_163_9_178_gadm2-8,,,
CBR,aus_15_gadm2-8,aus_15_2_gadm2-8,aus_15_2_19_gadm2-8,,,
CBS,ven_249_gadm2-8,ven_249_25_gadm2-8,ven_249_25_320_gadm2-8,,,
CBT,ago_8_gadm2-8,ago_8_2_gadm2-8,ago_8_2_14_gadm2-8,ago_8_2_14_57_gadm2-8,,
CBU,deu_86_gadm2-8,deu_86_4_gadm2-8,deu_86_4_145_gadm2-8,deu_86_4_145_2038_gadm2-8,deu_86_4_145_2038_3371_gadm2-8,
CBV,gtm_94_gadm2-8,gtm_94_1_gadm2-8,gtm_94_1_3_gadm2-8,,,
CBW,bra_33_gadm2-8,bra_33_16_gadm2-8,bra_33_16_2825_gadm2-8,bra_33_16_2825_5386_gadm2-8,,
CBX,aus_15_gadm2-8,aus_15_5_gadm2-8,aus_15_5_210_gadm2-8,,,
CBY,aus_15_gadm2-8,aus_15_7_gadm2-8,aus_15_7_527_gadm2-8,,,
CBZ,usa_244_gadm2-8,usa_244_2_gadm2-8,usa_244_2_86_gadm2-8,,,
CCA,usa_244_gadm2-8,usa_244_4_gadm2-8,usa_244_4_174_gadm2-8,,,
CCB,usa_244_gadm2-8,usa_244_5_gadm2-8,usa_244_5_219_gadm2-8,,,
CCC,cub_59_gadm2-8,cub_59_2_gadm2-8,cub_59_2_21_gadm2-8,,,
CCD,usa_244_gadm2-8,usa_244_5_gadm2-8,usa_244_5_202_gadm2-8,,,
CCE,maf_191_gadm2-8,,,,,
CCF,fra_79_gadm2-8,fra_79_13_gadm2-8,fra_79_13_49_gadm2-8,fra_79_13_49_187_gadm2-8,fra_79_13_49_187_1844_gadm2-8,fra_79_13_49_187_1844_18344_gadm2-8
CCG,usa_244_gadm2-8,usa_244_44_gadm2-8,usa_244_44_2579_gadm2-8,,,
CCH,chl_48_gadm2-8,chl_48_1_gadm2-8,chl_48_1_4_gadm2-8,chl_48_1_4_9_gadm2-8,,
CCI,bra_33_gadm2-8,bra_33_25_gadm2-8,bra_33_25_5068_gadm2-8,bra_33_25_5068_9620_gadm2-8,,
CCJ,ind_105_gadm2-8,ind_105_17_gadm2-8,ind_105_17_282_gadm2-8,ind_105_17_282_902_gadm2-8,,
CCK,cck_52_gadm2-8,,,,,
CCL,aus_15_gadm2-8,aus_15_7_gadm2-8,aus_15_7_520_gadm2-8,,,
CCM,bra_33_gadm2-8,bra_33_25_gadm2-8,bra_33_25_5090_gadm2-8,bra_33_25_5090_9667_gadm2-8,,
CCN,afg_1_gadm2-8,afg_1_10_gadm2-8,afg_1_10_94_gadm2-8,,,
CCO,col_53_gadm2-8,col_53_20_gadm2-8,col_53_20_700_gadm2-8,,,
CCP,chl_48_gadm2-8,chl_48_6_gadm2-8,chl_48_6_18_gadm2-8,chl_48_6_18_103_gadm2-8,,
CCQ,bra_33_gadm2-8,bra_33_5_gadm2-8,bra_33_5_264_gadm2-8,bra_33_5_264_376_gadm2-8,,
CCR,usa_244_gadm2-8,usa_244_5_gadm2-8,usa_244_5_190_gadm2-8,,,
CCS,ven_249_gadm2-8,ven_249_11_gadm2-8,ven_249_11_107_gadm2-8,,,
CCT,arg_12_gadm2-8,arg_12_16_gadm2-8,arg_12_16_375_gadm2-8,,,
CCU,ind_105_gadm2-8,ind_105_36_gadm2-8,ind_105_36_657_gadm2-8,ind_105_36_657_2316_gadm2-8,,
CCV,vut_247_gadm2-8,vut_247_1_gadm2-8,vut_247_1_10_gadm2-8,,,
CCW,aus_15_gadm2-8,aus_15_8_gadm2-8,aus_15_8_911_gadm2-8,,,
CCX,bra_33_gadm2-8,bra_33_12_gadm2-8,bra_33_12_1434_gadm2-8,bra_33_12_1434_2936_gadm2-8,,
CCY,usa_244_gadm2-8,usa_244_16_gadm2-8,usa_244_16_822_gadm2-8,,,
CCZ,bhs_18_gadm2-8,bhs_18_2_gadm2-8,,,,
CDA,aus_15_gadm2-8,aus_15_6_gadm2-8,aus_15_6_383_gadm2-8,,,
CDB,usa_244_gadm2-8,usa_244_2_gadm2-8,usa_244_2_68_gadm2-8,,,
CDC,usa_244_gadm2-8,usa_244_45_gadm2-8,usa_244_45_2792_gadm2-8,,,
CDD,hnd_101_gadm2-8,hnd_101_9_gadm2-8,hnd_101_9_141_gadm2-8,,,
CDE,pan_174_gadm2-8,pan_174_6_gadm2-8,pan_174_6_31_gadm2-8,pan_174_6_31_217_gadm2-8,,
CDF,ita_112_gadm2-8,ita_112_17_gadm2-8,ita_112_17_99_gadm2-8,ita_112_17_99_7092_gadm2-8,,
CDG,fra_79_gadm2-8,fra_79_4_gadm2-8,fra_79_4_15_gadm2-8,fra_79_4_15_74_gadm2-8,fra_79_4_15_74_555_gadm2-8,fra_79_4_15_74_555_4892_gadm2-8
CDH,usa_244_gadm2-8,usa_244_4_gadm2-8,usa_244_4_160_gadm2-8,,,
CDI,bra_33_gadm2-8,bra_33_8_gadm2-8,bra_33_8_815_gadm2-8,bra_33_8_815_1937_gadm2-8,,
CDJ,bra_33_gadm2-8,bra_33_14_gadm2-8,bra_33_14_2435_gadm2-8,bra_33_14_2435_4837_gadm2-8,,
CDK,usa_244_gadm2-8,usa_244_10_gadm2-8,usa_244_10_354_gadm2-8,,,
CDL,usa_244_gadm2-8,usa_244_2_gadm2-8,usa_244_2_85_gadm2-8,,,
CDM,ury_245_gadm2-8,ury_245_4_gadm2-8,ury_245_4_52_gadm2-8,,,
CDN,usa_244_gadm2-8,usa_244_41_gadm2-8,usa_244_41_2348_gadm2-8,,,
CDO,zaf_211_gadm2-8,zaf_211_1_gadm2-8,zaf_211_1_5_gadm2-8,zaf_211_1_5_26_gadm2-8,zaf_211_1_5_26_421_gadm2-8,
CDP,ind_105_gadm2-8,ind_105_2_gadm2-8,ind_105_2_16_gadm2-8,ind_105_2_16_127_gadm2-8,,
CDQ,aus_15_gadm2-8,aus_15_7_gadm2-8,aus_15_7_540_gadm2-8,,,
CDR,usa_244_gadm2-8,usa_244_28_gadm2-8,usa_244_28_1679_gadm2-8,,,
CDS,usa_244_gadm2-8,usa_244_44_gadm2-8,usa_244_44_2565_gadm2-8,,,
CDT,esp_215_gadm2-8,esp_215_10_gadm2-8,esp_215_10_36_gadm2-8,esp_215_10_36_263_gadm2-8,esp_215_10_36_263_6591_gadm2-8,
CDU,aus_15_gadm2-8,aus_15_5_gadm2-8,aus_15_5_147_gadm2-8,,,
CDV,usa_244_gadm2-8,usa_244_2_gadm2-8,usa_244_2_90_gadm2-8,,,
CDW,usa_244_gadm2-8,usa_244_31_gadm2-8,usa_244_31_1783_gadm2-8,,,
CDY,phl_179_gadm2-8,phl_179_77_gadm2-8,phl_179_77_1553_gadm2-8,phl_179_77_1553_39683_gadm2-8,,
CDZ,esp_215_gadm2-8,esp_215_1_gadm2-8,esp_215_1_2_gadm2-8,esp_215_1_2_9_gadm2-8,esp_215_1_2_9_104_gadm2-8,
CEA,usa_244_gadm2-8,usa_244_17_gadm2-8,usa_244_17_974_gadm2-8,,,
CEB,phl_179_gadm2-8,phl_179_25_gadm2-8,phl_179_25_456_gadm2-8,phl_179_25_456_11147_gadm2-8,,
CEC,usa_244_gadm2-8,usa_244_5_gadm2-8,usa_244_5_191_gadm2-8,,,
CED,aus_15_gadm2-8,aus_15_8_gadm2-8,aus_15_8_900_gadm2-8,,,
CEE,rus_188_gadm2-8,rus_188_78_gadm2-8,rus_188_78_2309_gadm2-8,rus_188_78_2309_2426_gadm2-8,,
CEF,usa_244_gadm2-8,usa_244_22_gadm2-8,usa_244_22_1222_gadm2-8,,,
CEG,gbr_242_gadm2-8,gbr_242_1_gadm2-8,gbr_242_1_15_gadm2-8,,,
CEH,mwi_135_gadm2-8,mwi_135_25_gadm2-8,mwi_135_25_213_gadm2-8,mwi_135_25_213_2632_gadm2-8,,
CEI,tha_228_gadm2-8,tha_228_11_gadm2-8,tha_228_11_175_gadm2-8,tha_228_11_175_848_gadm2-8,,
CEJ,esp_215_gadm2-8,esp_215_4_gadm2-8,esp_215_4_15_gadm2-8,esp_215_4_15_108_gadm2-8,esp_215_4_15_108_1889_gadm2-8,
CEK,rus_188_gadm2-8,rus_188_11_gadm2-8,rus_188_11_320_gadm2-8,rus_188_11_320_320_gadm2-8,,
CEL,,,,,,
CEM,usa_244_gadm2-8,usa_244_2_gadm2-8,usa_244_2_93_gadm2-8,,,
CEN,mex_145_gadm2-8,mex_145_26_gadm2-8,mex_145_26_1331_gadm2-8,,,
CEO,ago_8_gadm2-8,ago_8_7_gadm2-8,ago_8_7_61_gadm2-8,ago_8_7_61_203_gadm2-8,,
CEP,bol_28_gadm2-8,bol_28_8_gadm2-8,bol_28_8_78_gadm2-8,bol_28_8_78_260_gadm2-8,,
CEQ,fra_79_gadm2-8,fra_79_21_gadm2-8,fra_79_21_84_gadm2-8,fra_79_21_84_311_gadm2-8,fra_79_21_84_311_3241_gadm2-8,fra_79_21_84_311_3241_32978_gadm2-8
CER,fra_79_gadm2-8,fra_79_5_gadm2-8,fra_79_5_21_gadm2-8,fra_79_5_21_96_gadm2-8,fra_79_5_21_96_810_gadm2-8,fra_79_5_21_96_810_6735_gadm2-8
CES,aus_15_gadm2-8,aus_15_5_gadm2-8,aus_15_5_155_gadm2-8,,,
CET,fra_79_gadm2-8,fra_79_18_gadm2-8,fra_79_18_72_gadm2-8,fra_79_18_72_268_gadm2-8,fra_79_18_72_268_2786_gadm2-8,fra_79_18_72_268_2786_27868_gadm2-8
CEU,usa_244_gadm2-8,usa_244_41_gadm2-8,usa_244_41_2359_gadm2-8,,,
CEV,usa_244_gadm2-8,usa_244_15_gadm2-8,usa_244_15_716_gadm2-8,,,
CEW,usa_244_gadm2-8,usa_244_10_gadm2-8,usa_244_10_363_gadm2-8,,,
CEX,usa_244_gadm2-8,usa_244_2_gadm2-8,usa_244_2_75_gadm2-8,,,
CEY,usa_244_gadm2-8,usa_244_18_gadm2-8,usa_244_18_1010_gadm2-8,,,
CEZ,usa_244_gadm2-8,usa_244_6_gadm2-8,usa_244_6_284_gadm2-8,,,
CFA,,,,,,
CFB,bra_33_gadm2-8,bra_33_19_gadm2-8,bra_33_19_3575_gadm2-8,bra_33_19_3575_6736_gadm2-8,,
CFC,bra_33_gadm2-8,bra_33_25_gadm2-8,bra_33_25_5048_gadm2-8,bra_33_25_5048_9582_gadm2-8,,
CFD,usa_244_gadm2-8,usa_244_44_gadm2-8,usa_244_44_2548_gadm2-8,,,
CFE,fra_79_gadm2-8,fra_79_3_gadm2-8,fra_79_3_11_gadm2-8,fra_79_3_11_43_gadm2-8,fra_79_3_11_43_411_gadm2-8,fra_79_3_11_43_411_4120_gadm2-8
CFF,ago_8_gadm2-8,ago_8_12_gadm2-8,ago_8_12_105_gadm2-8,ago_8_12_105_336_gadm2-8,,
CFG,cub_59_gadm2-8,cub_59_3_gadm2-8,cub_59_3_26_gadm2-8,,,
CFH,aus_15_gadm2-8,aus_15_8_gadm2-8,aus_15_8_986_gadm2-8,,,
CFI,aus_15_gadm2-8,aus_15_6_gadm2-8,aus_15_6_395_gadm2-8,,,
CFK,dza_5_gadm2-8,dza_5_14_gadm2-8,dza_5_14_440_gadm2-8,,,
CFN,irl_109_gadm2-8,irl_109_5_gadm2-8,,,,
CFO,bra_33_gadm2-8,bra_33_12_gadm2-8,bra_33_12_1449_gadm2-8,bra_33_12_1449_2963_gadm2-8,,
CFP,aus_15_gadm2-8,aus_15_7_gadm2-8,aus_15_7_572_gadm2-8,,,
CFQ,can_42_gadm2-8,can_42_2_gadm2-8,can_42_2_25_gadm2-8,can_42_2_25_659_gadm2-8,,
CFR,fra_79_gadm2-8,fra_79_5_gadm2-8,fra_79_5_20_gadm2-8,fra_79_5_20_92_gadm2-8,fra_79_5_20_92_754_gadm2-8,fra_79_5_20_92_754_6040_gadm2-8
CFS,aus_15_gadm2-8,aus_15_5_gadm2-8,aus_15_5_160_gadm2-8,,,
CFT,usa_244_gadm2-8,usa_244_3_gadm2-8,usa_244_3_99_gadm2-8,,,
CFU,grc_89_gadm2-8,grc_89_7_gadm2-8,grc_89_7_10_gadm2-8,grc_89_7_10_225_gadm2-8,,
CFV,usa_244_gadm2-8,usa_244_17_gadm2-8,usa_244_17_950_gadm2-8,,,
CFW,gbr_242_gadm2-8,gbr_242_4_gadm2-8,gbr_242_4_175_gadm2-8,,,
CGA,usa_244_gadm2-8,usa_244_2_gadm2-8,usa_244_2_86_gadm2-8,,,
CGB,bra_33_gadm2-8,bra_33_12_gadm2-8,bra_33_12_1451_gadm2-8,bra_33_12_1451_2968_gadm2-8,,
CGC,png_175_gadm2-8,png_175_20_gadm2-8,png_175_20_79_gadm2-8,,,
CGD,chn_49_gadm2-8,chn_49_14_gadm2-8,chn_49_14_149_gadm2-8,chn_49_14_149_1015_gadm2-8,,
CGE,usa_244_gadm2-8,usa_244_21_gadm2-8,usa_244_21_1201_gadm2-8,,,
CGF,usa_244_gadm2-8,usa_244_36_gadm2-8,usa_244_36_2064_gadm2-8,,,
CGG,phl_179_gadm2-8,phl_179_47_gadm2-8,phl_179_47_966_gadm2-8,phl_179_47_966_25416_gadm2-8,,
CGH,bra_33_gadm2-8,bra_33_24_gadm2-8,bra_33_24_4877_gadm2-8,bra_33_24_4877_9272_gadm2-8,,
CGI,usa_244_gadm2-8,usa_244_26_gadm2-8,usa_244_26_1502_gadm2-8,,,
CGJ,zmb_255_gadm2-8,zmb_255_2_gadm2-8,zmb_255_2_8_gadm2-8,,,
CGK,idn_106_gadm2-8,idn_106_4_gadm2-8,idn_106_4_39_gadm2-8,,,
CGM,phl_179_gadm2-8,phl_179_21_gadm2-8,phl_179_21_387_gadm2-8,phl_179_21_387_9137_gadm2-8,,
CGN,deu_86_gadm2-8,deu_86_10_gadm2-8,deu_86_10_266_gadm2-8,deu_86_10_266_3336_gadm2-8,deu_86_10_266_3336_6076_gadm2-8,
CGO,chn_49_gadm2-8,chn_49_12_gadm2-8,chn_49_12_129_gadm2-8,chn_49_12_129_902_gadm2-8,,
CGP,bgd_20_gadm2-8,bgd_20_2_gadm2-8,bgd_20_2_10_gadm2-8,bgd_20_2_10_69_gadm2-8,,
CGQ,chn_49_gadm2-8,chn_49_17_gadm2-8,chn_49_17_189_gadm2-8,chn_49_17_189_1291_gadm2-8,,
CGR,bra_33_gadm2-8,bra_33_11_gadm2-8,bra_33_11_1358_gadm2-8,bra_33_11_1358_2777_gadm2-8,,
CGS,usa_244_gadm2-8,usa_244_21_gadm2-8,usa_244_21_1208_gadm2-8,,,
CGT,mrt_142_gadm2-8,mrt_142_1_gadm2-8,mrt_142_1_3_gadm2-8,,,
CGU,ven_249_gadm2-8,ven_249_17_gadm2-8,ven_249_17_212_gadm2-8,,,
CGV,aus_15_gadm2-8,aus_15_11_gadm2-8,aus_15_11_1298_gadm2-8,,,
CGX,usa_244_gadm2-8,usa_244_14_gadm2-8,usa_244_14_642_gadm2-8,,,
CGY,phl_179_gadm2-8,phl_179_49_gadm2-8,phl_179_49_999_gadm2-8,phl_179_49_999_26615_gadm2-8,,
CGZ,usa_244_gadm2-8,usa_244_3_gadm2-8,usa_244_3_105_gadm2-8,,,
CHA,usa_244_gadm2-8,usa_244_43_gadm2-8,usa_244_43_2465_gadm2-8,,,
CHB,pak_171_gadm2-8,pak_171_6_gadm2-8,pak_171_6_18_gadm2-8,pak_171_6_18_71_gadm2-8,,
CHC,nzl_160_gadm2-8,nzl_160_3_gadm2-8,nzl_160_3_13_gadm2-8,nzl_160_3_13_110_gadm2-8,,
CHE,est_73_gadm2-8,est_73_1_gadm2-8,est_73_1_20_gadm2-8,est_73_1_20_416_gadm2-8,,
CHF,kor_213_gadm2-8,kor_213_10_gadm2-8,kor_213_10_141_gadm2-8,,,
CHG,chn_49_gadm2-8,chn_49_18_gadm2-8,chn_49_18_198_gadm2-8,chn_49_18_198_1338_gadm2-8,,
CHH,per_178_gadm2-8,per_178_1_gadm2-8,per_178_1_3_gadm2-8,per_178_1_3_20_gadm2-8,,
CHI,usa_244_gadm2-8,usa_244_14_gadm2-8,usa_244_14_608_gadm2-8,,,
CHJ,zwe_256_gadm2-8,zwe_256_3_gadm2-8,zwe_256_3_5_gadm2-8,,,
CHK,usa_244_gadm2-8,usa_244_37_gadm2-8,usa_244_37_2161_gadm2-8,,,
CHL,usa_244_gadm2-8,usa_244_13_gadm2-8,usa_244_13_567_gadm2-8,,,
CHM,per_178_gadm2-8,per_178_2_gadm2-8,per_178_2_25_gadm2-8,per_178_2_25_229_gadm2-8,,
CHN,kor_213_gadm2-8,kor_213_13_gadm2-8,kor_213_13_171_gadm2-8,,,
CHO,usa_244_gadm2-8,usa_244_47_gadm2-8,usa_244_47_2849_gadm2-8,,,
CHP,usa_244_gadm2-8,usa_244_2_gadm2-8,usa_244_2_93_gadm2-8,,,
CHQ,grc_89_gadm2-8,grc_89_4_gadm2-8,grc_89_4_5_gadm2-8,grc_89_4_5_116_gadm2-8,,
CHR,fra_79_gadm2-8,fra_79_8_gadm2-8,fra_79_8_34_gadm2-8,fra_79_8_34_142_gadm2-8,fra_79_8_34_142_1348_gadm2-8,fra_79_8_34_142_1348_11972_gadm2-8
CHS,usa_244_gadm2-8,usa_244_41_gadm2-8,usa_244_41_2330_gadm2-8,,,
CHT,nzl_160_gadm2-8,nzl_160_4_gadm2-8,nzl_160_4_22_gadm2-8,nzl_160_4_22_149_gadm2-8,,
CHU,usa_244_gadm2-8,usa_244_2_gadm2-8,usa_244_2_71_gadm2-8,,,
CHV,prt_182_gadm2-8,prt_182_19_gadm2-8,prt_182_19_271_gadm2-8,prt_182_19_271_3689_gadm2-8,,
CHW,chn_49_gadm2-8,chn_49_5_gadm2-8,chn_49_5_32_gadm2-8,chn_49_5_32_207_gadm2-8,,
CHX,pan_174_gadm2-8,pan_174_1_gadm2-8,pan_174_1_2_gadm2-8,pan_174_1_2_7_gadm2-8,,
CHY,slb_209_gadm2-8,slb_209_2_gadm2-8,slb_209_2_21_gadm2-8,,,
CHZ,usa_244_gadm2-8,usa_244_38_gadm2-8,usa_244_38_2230_gadm2-8,,,
CIA,ita_112_gadm2-8,ita_112_8_gadm2-8,ita_112_8_39_gadm2-8,ita_112_8_39_2507_gadm2-8,,
CIB,usa_244_gadm2-8,usa_244_5_gadm2-8,usa_244_5_202_gadm2-8,,,
CIC,usa_244_gadm2-8,usa_244_5_gadm2-8,usa_244_5_187_gadm2-8,,,
CID,usa_244_gadm2-8,usa_244_16_gadm2-8,usa_244_16_845_gadm2-8,,,
